"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)",
"1400000US34005702915","Census Tract 7029.15; Burlington County; New Jersey","110911","22738",
"1400000US34005702917","Census Tract 7029.17; Burlington County; New Jersey","149107","21898",
"1400000US34005702918","Census Tract 7029.18; Burlington County; New Jersey","112500","15708",
"1400000US34005703000","Census Tract 7030; Burlington County; New Jersey","142899","28094",
"1400000US34005703102","Census Tract 7031.02; Burlington County; New Jersey","191464","14644",
"1400000US34005703103","Census Tract 7031.03; Burlington County; New Jersey","92784","18458",
"1400000US34005703104","Census Tract 7031.04; Burlington County; New Jersey","120000","12930",
"1400000US34005703201","Census Tract 7032.01; Burlington County; New Jersey","130388","11423",
"1400000US34005703202","Census Tract 7032.02; Burlington County; New Jersey","154028","49282",
"1400000US34005703203","Census Tract 7032.03; Burlington County; New Jersey","60530","9978",
"1400000US34005703600","Census Tract 7036; Burlington County; New Jersey","120735","21845",
"1400000US34005703700","Census Tract 7037; Burlington County; New Jersey","128271","16566",
"1400000US34005703801","Census Tract 7038.01; Burlington County; New Jersey","176620","21130",
"1400000US34005703802","Census Tract 7038.02; Burlington County; New Jersey","105662","23977",
"1400000US34005703803","Census Tract 7038.03; Burlington County; New Jersey","157993","18337",
"1400000US34005703804","Census Tract 7038.04; Burlington County; New Jersey","209781","21163",
"1400000US34005703900","Census Tract 7039; Burlington County; New Jersey","141188","19825",
"1400000US34005704004","Census Tract 7040.04; Burlington County; New Jersey","72919","2948",
"1400000US34005704005","Census Tract 7040.05; Burlington County; New Jersey","102132","18061",
"1400000US34005704006","Census Tract 7040.06; Burlington County; New Jersey","115288","15694",
"1400000US34005704007","Census Tract 7040.07; Burlington County; New Jersey","93750","15377",
"1400000US34005704008","Census Tract 7040.08; Burlington County; New Jersey","119626","20147",
"1400000US34005704009","Census Tract 7040.09; Burlington County; New Jersey","94917","26324",
"1400000US34005704011","Census Tract 7040.11; Burlington County; New Jersey","189185","26861",
"1400000US34005704012","Census Tract 7040.12; Burlington County; New Jersey","124173","26772",
"1400000US34005704013","Census Tract 7040.13; Burlington County; New Jersey","166042","30614",
"1400000US34005704015","Census Tract 7040.15; Burlington County; New Jersey","113185","30218",
"1400000US34005704016","Census Tract 7040.16; Burlington County; New Jersey","196157","13998",
"1400000US34005704201","Census Tract 7042.01; Burlington County; New Jersey","117394","13152",
"1400000US34005704202","Census Tract 7042.02; Burlington County; New Jersey","111583","32420",
"1400000US34005704302","Census Tract 7043.02; Burlington County; New Jersey","209095","16849",
"1400000US34005704500","Census Tract 7045; Burlington County; New Jersey","94325","19203",
"1400000US34005704600","Census Tract 7046; Burlington County; New Jersey","77451","14731",
"1400000US34005704700","Census Tract 7047; Burlington County; New Jersey","107647","18916",
"1400000US34005704801","Census Tract 7048.01; Burlington County; New Jersey","96083","21328",
"1400000US34005981802","Census Tract 9818.02; Burlington County; New Jersey","-","**",
"1400000US34005982111","Census Tract 9821.11; Burlington County; New Jersey","95139","55385",
"1400000US34005982200","Census Tract 9822; Burlington County; New Jersey","104911","23631",
"1400000US34007600200","Census Tract 6002; Camden County; New Jersey","47150","33073",
"1400000US34007600400","Census Tract 6004; Camden County; New Jersey","16406","14454",
"1400000US34007600700","Census Tract 6007; Camden County; New Jersey","36336","20213",
"1400000US34007600800","Census Tract 6008; Camden County; New Jersey","19451","5632",
"1400000US34007600900","Census Tract 6009; Camden County; New Jersey","32217","5229",
"1400000US34007601000","Census Tract 6010; Camden County; New Jersey","56322","14188",
"1400000US34007601101","Census Tract 6011.01; Camden County; New Jersey","46731","27302",
"1400000US34007601102","Census Tract 6011.02; Camden County; New Jersey","49393","12672",
"1400000US34007601200","Census Tract 6012; Camden County; New Jersey","45255","13136",
"1400000US34007601300","Census Tract 6013; Camden County; New Jersey","44321","7131",
"1400000US34007601400","Census Tract 6014; Camden County; New Jersey","42230","10769",
"1400000US34007601500","Census Tract 6015; Camden County; New Jersey","44519","16014",
"1400000US34007601600","Census Tract 6016; Camden County; New Jersey","32245","22350",
"1400000US34007601700","Census Tract 6017; Camden County; New Jersey","26474","6868",
"1400000US34007601800","Census Tract 6018; Camden County; New Jersey","-","**",
"1400000US34007601900","Census Tract 6019; Camden County; New Jersey","32034","13210",
"1400000US34007602000","Census Tract 6020; Camden County; New Jersey","47838","5723",
"1400000US34007602503","Census Tract 6025.03; Camden County; New Jersey","73558","16558",
"1400000US34007602601","Census Tract 6026.01; Camden County; New Jersey","93068","14353",
"1400000US34007602602","Census Tract 6026.02; Camden County; New Jersey","93542","28041",
"1400000US34007602901","Census Tract 6029.01; Camden County; New Jersey","113558","26401",
"1400000US34007602902","Census Tract 6029.02; Camden County; New Jersey","92905","40265",
"1400000US34007603001","Census Tract 6030.01; Camden County; New Jersey","90338","25778",
"1400000US34007603002","Census Tract 6030.02; Camden County; New Jersey","84892","15169",
"1400000US34007603100","Census Tract 6031; Camden County; New Jersey","90706","32393",
"1400000US34007603201","Census Tract 6032.01; Camden County; New Jersey","100095","7917",
"1400000US34007603202","Census Tract 6032.02; Camden County; New Jersey","101636","19692",
"1400000US34007603301","Census Tract 6033.01; Camden County; New Jersey","106597","16379",
"1400000US34007603302","Census Tract 6033.02; Camden County; New Jersey","100793","20596",
"1400000US34007603303","Census Tract 6033.03; Camden County; New Jersey","78375","15138",
"1400000US34007603400","Census Tract 6034; Camden County; New Jersey","112543","5295",
"1400000US34007603501","Census Tract 6035.01; Camden County; New Jersey","133866","12734",
"1400000US34007603503","Census Tract 6035.03; Camden County; New Jersey","197167","23836",
"1400000US34007603504","Census Tract 6035.04; Camden County; New Jersey","177212","22822",
"1400000US34007603505","Census Tract 6035.05; Camden County; New Jersey","111932","23286",
"1400000US34007603506","Census Tract 6035.06; Camden County; New Jersey","186897","17794",
"1400000US34007603507","Census Tract 6035.07; Camden County; New Jersey","150119","17167",
"1400000US34007603601","Census Tract 6036.01; Camden County; New Jersey","115673","13480",
"1400000US34007603602","Census Tract 6036.02; Camden County; New Jersey","174911","28591",
"1400000US34007603603","Census Tract 6036.03; Camden County; New Jersey","143868","7058",
"1400000US34007603700","Census Tract 6037; Camden County; New Jersey","83821","22521",
"1400000US34007603800","Census Tract 6038; Camden County; New Jersey","125332","16191",
"1400000US34007603901","Census Tract 6039.01; Camden County; New Jersey","114193","21708",
"1400000US34007603902","Census Tract 6039.02; Camden County; New Jersey","98750","25512",
"1400000US34007604100","Census Tract 6041; Camden County; New Jersey","74808","23930",
"1400000US34007604200","Census Tract 6042; Camden County; New Jersey","93636","12180",
"1400000US34007604300","Census Tract 6043; Camden County; New Jersey","112404","21236",
"1400000US34007604400","Census Tract 6044; Camden County; New Jersey","119583","32697",
"1400000US34007604600","Census Tract 6046; Camden County; New Jersey","83011","12797",
"1400000US34007604700","Census Tract 6047; Camden County; New Jersey","102321","9961",
"1400000US34007605100","Census Tract 6051; Camden County; New Jersey","74839","24599",
"1400000US34007605200","Census Tract 6052; Camden County; New Jersey","81146","31635",
"1400000US34007605300","Census Tract 6053; Camden County; New Jersey","59063","15790",
"1400000US34007605400","Census Tract 6054; Camden County; New Jersey","82500","23373",
"1400000US34007605602","Census Tract 6056.02; Camden County; New Jersey","129792","33163",
"1400000US34007605700","Census Tract 6057; Camden County; New Jersey","111756","19763",
"1400000US34007605800","Census Tract 6058; Camden County; New Jersey","138281","10356",
"1400000US34007605900","Census Tract 6059; Camden County; New Jersey","114318","35234",
"1400000US34007606000","Census Tract 6060; Camden County; New Jersey","126094","44136",
"1400000US34007606100","Census Tract 6061; Camden County; New Jersey","208393","47899",
"1400000US34007606200","Census Tract 6062; Camden County; New Jersey","183182","16823",
"1400000US34007606300","Census Tract 6063; Camden County; New Jersey","142062","8493",
"1400000US34007606400","Census Tract 6064; Camden County; New Jersey","250,000+","***",
"1400000US34007606500","Census Tract 6065; Camden County; New Jersey","71607","10747",
"1400000US34007606600","Census Tract 6066; Camden County; New Jersey","86783","15305",
"1400000US34007606700","Census Tract 6067; Camden County; New Jersey","90774","33102",
"1400000US34007606800","Census Tract 6068; Camden County; New Jersey","98969","12956",
"1400000US34007607000","Census Tract 6070; Camden County; New Jersey","67153","6998",
"1400000US34007607100","Census Tract 6071; Camden County; New Jersey","93721","28665",
"1400000US34007607200","Census Tract 6072; Camden County; New Jersey","85536","25878",
"1400000US34007607300","Census Tract 6073; Camden County; New Jersey","100511","22213",
"1400000US34007607401","Census Tract 6074.01; Camden County; New Jersey","87865","7044",
"1400000US34007607402","Census Tract 6074.02; Camden County; New Jersey","79825","15726",
"1400000US34007607502","Census Tract 6075.02; Camden County; New Jersey","138717","37994",
"1400000US34007607503","Census Tract 6075.03; Camden County; New Jersey","146129","26968",
"1400000US34007607504","Census Tract 6075.04; Camden County; New Jersey","234635","29360",
"1400000US34007607505","Census Tract 6075.05; Camden County; New Jersey","183313","19428",
"1400000US34007607506","Census Tract 6075.06; Camden County; New Jersey","95476","16210",
"1400000US34007607507","Census Tract 6075.07; Camden County; New Jersey","62441","8111",
"1400000US34007607600","Census Tract 6076; Camden County; New Jersey","100313","25152",
"1400000US34007607701","Census Tract 6077.01; Camden County; New Jersey","33333","14849",
"1400000US34007607702","Census Tract 6077.02; Camden County; New Jersey","71593","14769",
"1400000US34007607801","Census Tract 6078.01; Camden County; New Jersey","59627","8873",
"1400000US34007607802","Census Tract 6078.02; Camden County; New Jersey","83939","16090",
"1400000US34007607900","Census Tract 6079; Camden County; New Jersey","118750","18899",
"1400000US34007608001","Census Tract 6080.01; Camden County; New Jersey","73750","20683",
"1400000US34007608202","Census Tract 6082.02; Camden County; New Jersey","104896","12839",
"1400000US34007608205","Census Tract 6082.05; Camden County; New Jersey","118190","28538",
"1400000US34007608206","Census Tract 6082.06; Camden County; New Jersey","111223","6998",
"1400000US34007608209","Census Tract 6082.09; Camden County; New Jersey","88014","23002",
"1400000US34007608210","Census Tract 6082.10; Camden County; New Jersey","57448","7129",
"1400000US34007608211","Census Tract 6082.11; Camden County; New Jersey","88942","13528",
"1400000US34007608302","Census Tract 6083.02; Camden County; New Jersey","85439","13731",
"1400000US34007608303","Census Tract 6083.03; Camden County; New Jersey","95493","32451",
"1400000US34007608304","Census Tract 6083.04; Camden County; New Jersey","101306","7452",
"1400000US34007608401","Census Tract 6084.01; Camden County; New Jersey","130114","15983",
"1400000US34007608402","Census Tract 6084.02; Camden County; New Jersey","107368","17594",
"1400000US34007608403","Census Tract 6084.03; Camden County; New Jersey","139861","24879",
"1400000US34007608404","Census Tract 6084.04; Camden County; New Jersey","109295","27336",
"1400000US34007608503","Census Tract 6085.03; Camden County; New Jersey","61723","6064",
"1400000US34007608504","Census Tract 6085.04; Camden County; New Jersey","62050","18972",
"1400000US34007608600","Census Tract 6086; Camden County; New Jersey","62979","7466",
"1400000US34007608700","Census Tract 6087; Camden County; New Jersey","102855","14479",
"1400000US34007608800","Census Tract 6088; Camden County; New Jersey","75238","21234",
"1400000US34007608901","Census Tract 6089.01; Camden County; New Jersey","104688","12143",
"1400000US34007608903","Census Tract 6089.03; Camden County; New Jersey","120483","21210",
"1400000US34007608904","Census Tract 6089.04; Camden County; New Jersey","129750","27235",
"1400000US34007609000","Census Tract 6090; Camden County; New Jersey","91683","9135",
